50001500,7/3/13,Violations were cited in the following area(s).,02G,Cold food item held above 41_ F (smoked fish and reduced oxygen packaged foods above 38 ) except during necessary preparation.,Critical,12,A,7/3/13,6/6/16,Pre-permit (Operational) / Initial Inspection
41594425,3/5/16,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,30,A,4/29/16,6/6/16,Cycle Inspection / Initial Inspection
41138049,11/23/13,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant.  Effective hair restraint not worn in an area where food is prepared.,Critical,5,C,6/26/13,6/6/16,Inter-Agency Task Force / Initial Inspection
41228752,2/7/14,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,16,A,8/28/14,6/6/16,Cycle Inspection / Initial Inspection
50001353,9/10/14,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,32,A,5/16/13,6/6/16,Cycle Inspection / Initial Inspection
41023740,4/20/15,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12,A,4/20/15,6/6/16,Cycle Inspection / Re-inspection
41138581,7/21/14,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,13,A,7/21/14,6/6/16,Cycle Inspection / Re-inspection
41531875,4/1/16,Violations were cited in the following area(s).,08C,Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.,Not Critical,12,A,4/1/16,6/6/16,Cycle Inspection / Initial Inspection
41395775,2/17/16,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,19,C,10/31/14,6/6/16,Cycle Inspection / Initial Inspection
41648029,3/20/13,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Critical,13,B,2/10/16,6/6/16,Cycle Inspection / Initial Inspection
41252382,12/10/14,Violations were cited in the following area(s).,06F,Wiping cloths soiled or not stored in sanitizing solution.,Critical,8,A,12/10/14,6/6/16,Cycle Inspection / Initial Inspection
41595841,9/29/15,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant.  Effective hair restraint not worn in an area where food is prepared.,Critical,11,A,9/29/15,6/6/16,Cycle Inspection / Re-inspection
41351576,5/31/13,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,56,C,5/31/13,6/6/16,Cycle Inspection / Re-inspection
41313211,3/18/16,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,27,B,8/26/14,6/6/16,Cycle Inspection / Initial Inspection
50010662,11/12/15,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,10,A,11/12/15,6/6/16,Cycle Inspection / Re-inspection
41717000,9/2/14,Violations were cited in the following area(s).,02G,Cold food item held above 41_ F (smoked fish and reduced oxygen packaged foods above 38 ) except during necessary preparation.,Critical,18,B,9/2/14,6/6/16,Cycle Inspection / Re-inspection
41555297,12/15/11,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,10,A,12/15/11,6/6/16,Cycle Inspection / Initial Inspection
40882044,4/7/15,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,15,B,4/7/15,6/6/16,Cycle Inspection / Re-inspection
50001805,7/15/14,Violations were cited in the following area(s).,16B,"The original nutritional fact labels and/or ingredient label for a cooking oil, shortening or margarine or food item sold in bulk, or acceptable manufacturers documentation not maintained on site.",Not Critical,9,A,11/19/13,6/6/16,Trans Fat / Re-inspection
41388804,10/7/15,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,12,A,10/7/15,6/6/16,Cycle Inspection / Re-inspection
41331752,10/28/13,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,18,,,6/6/16,Cycle Inspection / Initial Inspection
40998515,7/30/14,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,28,A,5/30/15,6/6/16,Cycle Inspection / Initial Inspection
41627871,12/29/15,No violations were recorded at the time of this inspection.,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Applicable,23,B,1/20/16,6/6/16,Trans Fat / Initial Inspection
50003708,9/18/14,Violations were cited in the following area(s).,02G,Cold food item held above 41_ F (smoked fish and reduced oxygen packaged foods above 38 ) except during necessary preparation.,Critical,50,C,9/18/14,6/6/16,Cycle Inspection / Re-inspection
41491272,2/3/16,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,8,A,2/3/16,6/6/16,Cycle Inspection / Initial Inspection
41624260,10/30/15,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,22,A,6/6/13,6/6/16,Cycle Inspection / Initial Inspection
40399986,6/17/14,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,12,A,6/17/14,6/6/16,Cycle Inspection / Re-inspection
40943306,12/19/12,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,13,A,12/19/12,6/6/16,Cycle Inspection / Re-inspection
40763881,2/2/16,Violations were cited in the following area(s).,04K,Evidence of rats or live rats present in facility's food and/or non-food areas.,Critical,12,A,8/20/14,6/6/16,Cycle Inspection / Initial Inspection
50005443,5/6/14,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13,A,5/6/14,6/6/16,Cycle Inspection / Initial Inspection
41521764,5/29/13,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,13,A,5/29/13,6/6/16,Cycle Inspection / Re-inspection
41515513,1/19/14,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,2,A,1/30/14,6/6/16,Inter-Agency Task Force / Initial Inspection
41019523,6/25/15,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,15,B,6/25/15,6/6/16,Cycle Inspection / Re-inspection
41009780,1/24/15,Violations were cited in the following area(s).,08C,Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.,Not Critical,13,,,6/6/16,Cycle Inspection / Initial Inspection
40365348,5/22/14,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,10,A,5/22/14,6/6/16,Cycle Inspection / Initial Inspection
50011659,8/6/14,Violations were cited in the following area(s).,04D,"Food worker does not wash hands thoroughly after using the toilet, coughing, sneezing, smoking, eating, preparing raw foods or otherwise contaminating hands.",Critical,13,A,8/6/14,6/6/16,Pre-permit (Operational) / Initial Inspection
41182288,4/19/16,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13,A,4/19/16,6/6/16,Cycle Inspection / Initial Inspection
50008725,2/18/16,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,42,B,1/2/15,6/6/16,Cycle Inspection / Initial Inspection
41401447,2/20/13,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,10,A,2/20/13,6/6/16,Cycle Inspection / Re-inspection
41239831,9/10/15,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,7,A,9/10/15,6/6/16,Cycle Inspection / Re-inspection
40584030,2/19/15,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,18,A,1/22/15,6/6/16,Cycle Inspection / Initial Inspection
