41009678,8/18/14,Violations were cited in the following area(s).,04J,"Appropriately scaled metal stem-type thermometer or thermocouple not provided or used to evaluate temperatures of potentially hazardous foods during cooking, cooling, reheating and holding.",Critical,20,B,8/18/14,6/6/16,Cycle Inspection / Re-inspection
41511984,8/27/14,Violations were cited in the following area(s).,10A,"Toilet facility not maintained and provided with toilet paper, waste receptacle and self-closing door.",Not Critical,35,A,3/31/14,6/6/16,Cycle Inspection / Initial Inspection
41642694,4/24/15,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,30,A,6/5/14,6/6/16,Cycle Inspection / Initial Inspection
41704341,4/23/15,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12,,,6/6/16,Cycle Inspection / Initial Inspection
41104530,11/12/15,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,39,B,1/27/14,6/6/16,Cycle Inspection / Initial Inspection
50033168,5/23/16,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant.  Effective hair restraint not worn in an area where food is prepared.,Critical,7,A,5/23/16,6/6/16,Cycle Inspection / Initial Inspection
50003175,10/24/14,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,14,B,10/24/14,6/6/16,Cycle Inspection / Re-inspection
41670486,12/4/13,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant.  Effective hair restraint not worn in an area where food is prepared.,Critical,35,A,4/30/14,6/6/16,Cycle Inspection / Initial Inspection
41672406,6/13/13,Violations were cited in the following area(s).,09C,Food contact surface not properly maintained.,Not Critical,4,A,6/13/13,6/6/16,Cycle Inspection / Initial Inspection
41680240,8/27/14,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Critical,36,A,3/18/16,6/6/16,Cycle Inspection / Initial Inspection
40399729,6/11/13,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Critical,17,A,4/3/13,6/6/16,Cycle Inspection / Initial Inspection
50001362,3/6/14,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,17,A,1/30/13,6/6/16,Pre-permit (Operational) / Compliance Inspection
50051215,1/1/00,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant.  Effective hair restraint not worn in an area where food is prepared.,Not Applicable,12,B,4/22/15,6/6/16,Cycle Inspection / Initial Inspection
41457867,2/5/15,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Critical,16,A,10/27/15,6/6/16,Cycle Inspection / Initial Inspection
41411833,6/24/15,Violations were cited in the following area(s).,02G,Cold food item held above 41_ F (smoked fish and reduced oxygen packaged foods above 38 ) except during necessary preparation.,Critical,10,,,6/6/16,Cycle Inspection / Initial Inspection
41539994,8/28/13,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,7,A,8/28/13,6/6/16,Cycle Inspection / Re-inspection
40865946,3/6/13,Violations were cited in the following area(s).,10A,"Toilet facility not maintained and provided with toilet paper, waste receptacle and self-closing door.",Not Critical,6,A,3/6/13,6/6/16,Cycle Inspection / Re-inspection
