41470527,6/27/13,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,40,C,6/27/13,6/6/16,Cycle Inspection / Re-inspection
41617076,4/16/13,Violations were cited in the following area(s).,15L,"Smoke free workplace smoking policy inadequate, not posted, not provided to employees.",Not Critical,54,A,8/22/12,6/6/16,Smoke-Free Air Act / Re-inspection
50006078,3/6/14,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant.  Effective hair restraint not worn in an area where food is prepared.,Critical,10,A,3/6/14,6/6/16,Pre-permit (Operational) / Re-inspection
41664450,5/23/16,Violations were cited in the following area(s).,06G,HACCP plan not approved or approved HACCP plan not maintained on premises.,Critical,73,Not Yet Graded,4/2/15,6/6/16,Cycle Inspection / Initial Inspection
50000790,11/18/13,Violations were cited in the following area(s).,08C,Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.,Not Critical,21,B,5/29/13,6/6/16,Cycle Inspection / Initial Inspection
41525094,1/25/13,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,19,A,4/1/16,6/6/16,Cycle Inspection / Initial Inspection
50001057,8/20/14,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,22,Z,5/16/16,6/6/16,Cycle Inspection / Initial Inspection
41393430,11/1/14,Violations were cited in the following area(s).,02G,Cold food item held above 41_ F (smoked fish and reduced oxygen packaged foods above 38 ) except during necessary preparation.,Critical,30,A,12/2/15,6/6/16,Cycle Inspection / Initial Inspection
50001526,5/14/15,Violations were cited in the following area(s).,02G,Cold food item held above 41_ F (smoked fish and reduced oxygen packaged foods above 38 ) except during necessary preparation.,Critical,9,A,5/14/15,6/6/16,Cycle Inspection / Initial Inspection
50001156,7/15/15,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,12,A,7/15/15,6/6/16,Cycle Inspection / Re-inspection
41652271,8/31/12,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,21,B,8/10/15,6/6/16,Pre-permit (Operational) / Initial Inspection
41262804,2/4/15,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,23,A,2/12/16,6/6/16,Cycle Inspection / Initial Inspection
50005527,11/9/15,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,13,A,11/9/15,6/6/16,Cycle Inspection / Re-inspection
50042390,12/23/15,Violations were cited in the following area(s).,02G,Cold food item held above 41_ F (smoked fish and reduced oxygen packaged foods above 38 ) except during necessary preparation.,Critical,8,A,12/23/15,6/6/16,Pre-permit (Operational) / Initial Inspection
41289382,2/20/16,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,68,A,5/22/15,6/6/16,Cycle Inspection / Initial Inspection
50003166,9/4/14,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant.  Effective hair restraint not worn in an area where food is prepared.,Critical,12,A,9/4/14,6/6/16,Cycle Inspection / Initial Inspection
