41217329,8/20/15,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,12,A,8/20/15,6/6/16,Cycle Inspection / Re-inspection
41577604,6/10/14,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,12,A,6/10/14,6/6/16,Cycle Inspection / Initial Inspection
50043774,5/5/16,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140_ F.,Critical,21,Not Yet Graded,4/7/15,6/6/16,Pre-permit (Operational) / Initial Inspection
41419773,8/10/15,Violations were cited in the following area(s).,06F,Wiping cloths soiled or not stored in sanitizing solution.,Critical,5,A,8/10/15,6/6/16,Cycle Inspection / Re-inspection
41650760,1/26/15,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140_ F.,Critical,17,A,11/27/13,6/6/16,Cycle Inspection / Initial Inspection
50005347,6/30/15,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,34,A,2/17/15,6/6/16,Cycle Inspection / Initial Inspection
40722659,1/11/16,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,2,A,1/11/16,6/6/16,Cycle Inspection / Re-inspection
50009544,6/27/14,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140_ F.,Critical,10,A,6/27/14,6/6/16,Pre-permit (Operational) / Re-inspection
41320793,6/4/15,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,16,A,8/13/13,6/6/16,Cycle Inspection / Initial Inspection
41444291,5/27/16,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,19,Z,5/27/16,6/6/16,Cycle Inspection / Re-inspection
